class_code,class_name,row,col,x,y,block_id,random_split
80,Permanent water,530,1200,642765.0,5363695.0,B02_06,train
80,Permanent water,1565,1355,644315.0,5353345.0,B07_06,test
80,Permanent water,794,992,640685.0,5361055.0,B03_04,train
80,Permanent water,1701,1408,644845.0,5351985.0,B08_07,test
80,Permanent water,1720,1407,644835.0,5351795.0,B08_07,test
80,Permanent water,1078,1261,643375.0,5358215.0,B05_06,train
80,Permanent water,1497,632,637085.0,5354025.0,B07_03,train
80,Permanent water,1505,1374,644505.0,5353945.0,B07_06,train
80,Permanent water,1939,1027,641035.0,5349605.0,B09_05,test
80,Permanent water,1648,1387,644635.0,5352515.0,B08_06,test
80,Permanent water,1332,1312,643885.0,5355675.0,B06_06,train
80,Permanent water,641,919,639955.0,5362585.0,B03_04,train
80,Permanent water,1636,1372,644485.0,5352635.0,B08_06,train
80,Permanent water,523,1221,642975.0,5363765.0,B02_06,train
80,Permanent water,538,1190,642665.0,5363615.0,B02_05,test
80,Permanent water,1265,1264,643405.0,5356345.0,B06_06,train
80,Permanent water,258,905,639815.0,5366415.0,B01_04,train
80,Permanent water,1322,1132,642085.0,5355775.0,B06_05,test
80,Permanent water,1339,1309,643855.0,5355605.0,B06_06,train
80,Permanent water,1679,616,636925.0,5352205.0,B08_03,train
80,Permanent water,1749,1379,644555.0,5351505.0,B08_06,test
80,Permanent water,999,1214,642905.0,5359005.0,B04_06,train
80,Permanent water,1578,1353,644295.0,5353215.0,B07_06,test
80,Permanent water,1743,1385,644615.0,5351565.0,B08_06,train
80,Permanent water,1271,1266,643425.0,5356285.0,B06_06,train
80,Permanent water,1964,1020,640965.0,5349355.0,B09_05,test
80,Permanent water,1306,1296,643725.0,5355935.0,B06_06,train
80,Permanent water,1165,1276,643525.0,5357345.0,B05_06,train
80,Permanent water,1347,1301,643775.0,5355525.0,B06_06,test
80,Permanent water,632,913,639895.0,5362675.0,B03_04,train
80,Permanent water,1423,1317,643935.0,5354765.0,B07_06,test
80,Permanent water,219,898,639745.0,5366805.0,B01_04,train
80,Permanent water,1640,1370,644465.0,5352595.0,B08_06,test
80,Permanent water,539,1174,642505.0,5363605.0,B02_05,train
80,Permanent water,1326,1139,642155.0,5355735.0,B06_05,train
80,Permanent water,1705,989,640655.0,5351945.0,B08_04,test
80,Permanent water,1353,1301,643775.0,5355465.0,B06_06,test
80,Permanent water,581,897,639735.0,5363185.0,B02_04,train
80,Permanent water,1827,1332,644085.0,5350725.0,B09_06,test
80,Permanent water,537,1202,642785.0,5363625.0,B02_06,train
80,Permanent water,440,1110,641865.0,5364595.0,B02_05,test
80,Permanent water,1322,1130,642065.0,5355775.0,B06_05,test
80,Permanent water,1338,1297,643735.0,5355615.0,B06_06,train
80,Permanent water,1409,1310,643865.0,5354905.0,B07_06,train
80,Permanent water,1085,1260,643365.0,5358145.0,B05_06,train
80,Permanent water,1767,1351,644275.0,5351325.0,B08_06,train
80,Permanent water,1739,1388,644645.0,5351605.0,B08_06,train
80,Permanent water,1212,1281,643575.0,5356875.0,B06_06,test
80,Permanent water,1900,1350,644265.0,5349995.0,B09_06,train
80,Permanent water,1397,1305,643815.0,5355025.0,B06_06,train
80,Permanent water,1227,1278,643545.0,5356725.0,B06_06,train
80,Permanent water,1753,587,636635.0,5351465.0,B08_02,train
80,Permanent water,819,1006,640825.0,5360805.0,B04_05,train
80,Permanent water,516,1187,642635.0,5363835.0,B02_05,train
80,Permanent water,433,1101,641775.0,5364665.0,B02_05,train
80,Permanent water,1841,536,636125.0,5350585.0,B09_02,test
80,Permanent water,1971,1005,640815.0,5349285.0,B09_05,train
80,Permanent water,1734,1393,644695.0,5351655.0,B08_06,test
80,Permanent water,1669,1398,644745.0,5352305.0,B08_06,train
80,Permanent water,1943,1023,640995.0,5349565.0,B09_05,train
80,Permanent water,1275,1267,643435.0,5356245.0,B06_06,train
80,Permanent water,601,900,639765.0,5362985.0,B03_04,train
80,Permanent water,425,904,639805.0,5364745.0,B02_04,test
80,Permanent water,399,927,640035.0,5365005.0,B01_04,test
80,Permanent water,1891,1351,644275.0,5350085.0,B09_06,train
80,Permanent water,429,1100,641765.0,5364705.0,B02_05,train
80,Permanent water,1096,1265,643415.0,5358035.0,B05_06,train
80,Permanent water,1900,1354,644305.0,5349995.0,B09_06,train
80,Permanent water,1226,1278,643545.0,5356735.0,B06_06,train
80,Permanent water,1342,1301,643775.0,5355575.0,B06_06,test
80,Permanent water,710,945,640215.0,5361895.0,B03_04,train
80,Permanent water,1970,1320,643965.0,5349295.0,B09_06,test
80,Permanent water,862,1035,641115.0,5360375.0,B04_05,test
80,Permanent water,1934,1345,644215.0,5349655.0,B09_06,train
80,Permanent water,1318,1294,643705.0,5355815.0,B06_06,train
80,Permanent water,1530,1370,644465.0,5353695.0,B07_06,train
80,Permanent water,1801,1334,644105.0,5350985.0,B09_06,test
80,Permanent water,1897,1353,644295.0,5350025.0,B09_06,train
80,Permanent water,1482,1373,644495.0,5354175.0,B07_06,train
80,Permanent water,1930,1347,644235.0,5349695.0,B09_06,test
80,Permanent water,1623,1359,644355.0,5352765.0,B08_06,train
80,Permanent water,789,986,640625.0,5361105.0,B03_04,train
80,Permanent water,1372,1295,643715.0,5355275.0,B06_06,train
80,Permanent water,1344,1310,643865.0,5355555.0,B06_06,train
80,Permanent water,1912,1030,641065.0,5349875.0,B09_05,train
80,Permanent water,373,911,639875.0,5365265.0,B01_04,train
80,Permanent water,1383,1298,643745.0,5355165.0,B06_06,train
80,Permanent water,1386,358,634345.0,5355135.0,B06_01,train
80,Permanent water,1997,1303,643795.0,5349025.0,B09_06,train
80,Permanent water,1281,1274,643505.0,5356185.0,B06_06,train
80,Permanent water,1847,536,636125.0,5350525.0,B09_02,test
80,Permanent water,391,928,640045.0,5365085.0,B01_04,test
80,Permanent water,1857,1338,644145.0,5350425.0,B09_06,train
80,Permanent water,1602,1354,644305.0,5352975.0,B08_06,test
80,Permanent water,521,1219,642955.0,5363785.0,B02_06,train
80,Permanent water,456,906,639825.0,5364435.0,B02_04,train
80,Permanent water,1315,1292,643685.0,5355845.0,B06_06,train
80,Permanent water,1873,1071,641475.0,5350265.0,B09_05,train
80,Permanent water,1953,1337,644135.0,5349465.0,B09_06,train
80,Permanent water,772,977,640535.0,5361275.0,B03_04,train
80,Permanent water,535,1193,642695.0,5363645.0,B02_05,train
80,Permanent water,486,900,639765.0,5364135.0,B02_04,train
80,Permanent water,521,1175,642515.0,5363785.0,B02_05,train
80,Permanent water,1509,500,635765.0,5353905.0,B07_02,train
80,Permanent water,767,976,640525.0,5361325.0,B03_04,train
80,Permanent water,535,1214,642905.0,5363645.0,B02_06,train
80,Permanent water,603,899,639755.0,5362965.0,B03_04,train
80,Permanent water,1922,1035,641115.0,5349775.0,B09_05,train
80,Permanent water,1850,521,635975.0,5350495.0,B09_02,test
80,Permanent water,1911,1030,641065.0,5349885.0,B09_05,train
80,Permanent water,1289,1292,643685.0,5356105.0,B06_06,train
80,Permanent water,1918,1034,641105.0,5349815.0,B09_05,train
80,Permanent water,1070,1254,643305.0,5358295.0,B05_06,train
80,Permanent water,798,992,640685.0,5361015.0,B03_04,test
80,Permanent water,1329,1298,643745.0,5355705.0,B06_06,train
80,Permanent water,427,1098,641745.0,5364725.0,B02_05,test
80,Permanent water,433,1109,641855.0,5364665.0,B02_05,test
80,Permanent water,1506,1374,644505.0,5353935.0,B07_06,train
80,Permanent water,930,1125,642015.0,5359695.0,B04_05,train
80,Permanent water,427,903,639795.0,5364725.0,B02_04,train
80,Permanent water,1628,1362,644385.0,5352715.0,B08_06,train
80,Permanent water,2066,1303,643795.0,5348335.0,B10_06,train
80,Permanent water,2019,1297,643735.0,5348805.0,B10_06,test
80,Permanent water,1387,359,634355.0,5355125.0,B06_01,train
80,Permanent water,1703,989,640655.0,5351965.0,B08_04,test
80,Permanent water,1632,1365,644415.0,5352675.0,B08_06,test
80,Permanent water,754,972,640485.0,5361455.0,B03_04,train
80,Permanent water,641,896,639725.0,5362585.0,B03_04,test
80,Permanent water,681,932,640085.0,5362185.0,B03_04,test
80,Permanent water,462,907,639835.0,5364375.0,B02_04,train
80,Permanent water,525,1217,642935.0,5363745.0,B02_06,train
80,Permanent water,1524,1369,644455.0,5353755.0,B07_06,train
80,Permanent water,1914,1038,641145.0,5349855.0,B09_05,train
80,Permanent water,1747,587,636635.0,5351525.0,B08_02,test
80,Permanent water,1948,1340,644165.0,5349515.0,B09_06,train
80,Permanent water,534,1229,643055.0,5363655.0,B02_06,test
80,Permanent water,1098,828,639045.0,5358015.0,B05_04,train
80,Permanent water,1082,1261,643375.0,5358175.0,B05_06,train
80,Permanent water,1134,1276,643525.0,5357655.0,B05_06,train
80,Permanent water,1463,633,637095.0,5354365.0,B07_03,test
80,Permanent water,1335,1301,643775.0,5355645.0,B06_06,train
80,Permanent water,477,899,639755.0,5364225.0,B02_04,train
80,Permanent water,928,1117,641935.0,5359715.0,B04_05,test
80,Permanent water,63,868,639445.0,5368365.0,B00_04,test
80,Permanent water,1353,1306,643825.0,5355465.0,B06_06,train
80,Permanent water,527,1171,642475.0,5363725.0,B02_05,train
80,Permanent water,643,895,639715.0,5362565.0,B03_04,test
80,Permanent water,1958,1011,640875.0,5349415.0,B09_05,test
80,Permanent water,511,1186,642625.0,5363885.0,B02_05,train
80,Permanent water,1733,1393,644695.0,5351665.0,B08_06,train
80,Permanent water,1365,1291,643675.0,5355345.0,B06_06,train
80,Permanent water,1175,1277,643535.0,5357245.0,B05_06,train
80,Permanent water,1609,622,636985.0,5352905.0,B08_03,test
80,Permanent water,1024,1231,643075.0,5358755.0,B05_06,train
80,Permanent water,1335,1298,643745.0,5355645.0,B06_06,train
80,Permanent water,1957,1028,641045.0,5349425.0,B09_05,train
80,Permanent water,1677,616,636925.0,5352225.0,B08_03,train
80,Permanent water,1284,1284,643605.0,5356155.0,B06_06,train
80,Permanent water,417,906,639825.0,5364825.0,B02_04,train
80,Permanent water,535,1208,642845.0,5363645.0,B02_06,train
80,Permanent water,433,1114,641905.0,5364665.0,B02_05,train
80,Permanent water,355,909,639855.0,5365445.0,B01_04,test
80,Permanent water,1425,1320,643965.0,5354745.0,B07_06,train
80,Permanent water,1434,1338,644145.0,5354655.0,B07_06,train
80,Permanent water,533,1216,642925.0,5363665.0,B02_06,train
80,Permanent water,1344,1315,643915.0,5355555.0,B06_06,test
80,Permanent water,1549,1359,644355.0,5353505.0,B07_06,train
80,Permanent water,440,1120,641965.0,5364595.0,B02_05,train
80,Permanent water,1293,1268,643445.0,5356065.0,B06_06,train
80,Permanent water,525,1220,642965.0,5363745.0,B02_06,train
80,Permanent water,1421,646,637225.0,5354785.0,B07_03,train
80,Permanent water,1924,1053,641295.0,5349755.0,B09_05,train
80,Permanent water,1574,1353,644295.0,5353255.0,B07_06,train
80,Permanent water,1273,1263,643395.0,5356265.0,B06_06,train
80,Permanent water,315,911,639875.0,5365845.0,B01_04,train
80,Permanent water,1653,1385,644615.0,5352465.0,B08_06,train
80,Permanent water,1340,1298,643745.0,5355595.0,B06_06,train
80,Permanent water,1842,1337,644135.0,5350575.0,B09_06,test
80,Permanent water,857,1027,641035.0,5360425.0,B04_05,train
80,Permanent water,1111,1276,643525.0,5357885.0,B05_06,train
80,Permanent water,1842,520,635965.0,5350575.0,B09_02,test
80,Permanent water,1336,1293,643695.0,5355635.0,B06_06,train
80,Permanent water,1652,1382,644585.0,5352475.0,B08_06,train
80,Permanent water,592,900,639765.0,5363075.0,B02_04,test
80,Permanent water,1960,1008,640845.0,5349395.0,B09_05,train
80,Permanent water,1335,1273,643495.0,5355645.0,B06_06,train
80,Permanent water,513,1183,642595.0,5363865.0,B02_05,train
80,Permanent water,1353,1302,643785.0,5355465.0,B06_06,train
80,Permanent water,1367,1317,643935.0,5355325.0,B06_06,train
80,Permanent water,1599,1351,644275.0,5353005.0,B07_06,train
80,Permanent water,1440,636,637125.0,5354595.0,B07_03,train
80,Permanent water,464,907,639835.0,5364355.0,B02_04,test
80,Permanent water,1572,630,637065.0,5353275.0,B07_03,train
80,Permanent water,981,732,638085.0,5359185.0,B04_03,train
80,Permanent water,539,1199,642755.0,5363605.0,B02_05,test
80,Permanent water,716,947,640235.0,5361835.0,B03_04,train
80,Permanent water,1926,1028,641045.0,5349735.0,B09_05,train
80,Permanent water,1872,1074,641505.0,5350275.0,B09_05,train
80,Permanent water,1196,1277,643535.0,5357035.0,B05_06,train
80,Permanent water,1514,1376,644525.0,5353855.0,B07_06,train
80,Permanent water,974,1194,642705.0,5359255.0,B04_05,test
80,Permanent water,1596,625,637015.0,5353035.0,B07_03,train
80,Permanent water,1367,1318,643945.0,5355325.0,B06_06,train
80,Permanent water,1913,1038,641145.0,5349865.0,B09_05,train
80,Permanent water,1587,1353,644295.0,5353125.0,B07_06,train
80,Permanent water,1662,1398,644745.0,5352375.0,B08_06,train
80,Permanent water,1987,1306,643825.0,5349125.0,B09_06,test
80,Permanent water,937,1144,642205.0,5359625.0,B04_05,test
80,Permanent water,1966,1034,641105.0,5349335.0,B09_05,test
80,Permanent water,1509,1377,644535.0,5353905.0,B07_06,train
80,Permanent water,1255,1273,643495.0,5356445.0,B06_06,test
80,Permanent water,277,909,639855.0,5366225.0,B01_04,train
80,Permanent water,1329,1305,643815.0,5355705.0,B06_06,train
80,Permanent water,1764,400,634765.0,5351355.0,B08_02,test
80,Permanent water,1361,1304,643805.0,5355385.0,B06_06,train
80,Permanent water,1592,627,637035.0,5353075.0,B07_03,train
80,Permanent water,623,913,639895.0,5362765.0,B03_04,train
80,Permanent water,1431,1326,644025.0,5354685.0,B07_06,train
80,Permanent water,1438,1336,644125.0,5354615.0,B07_06,train
80,Permanent water,1839,1336,644125.0,5350605.0,B09_06,train
80,Permanent water,1583,627,637035.0,5353165.0,B07_03,train
80,Permanent water,1849,544,636205.0,5350505.0,B09_02,train
80,Permanent water,390,930,640065.0,5365095.0,B01_04,train
80,Permanent water,1950,1023,640995.0,5349495.0,B09_05,train
80,Permanent water,475,902,639785.0,5364245.0,B02_04,test
80,Permanent water,1732,1394,644705.0,5351675.0,B08_06,train
80,Permanent water,1384,360,634365.0,5355155.0,B06_01,test
80,Permanent water,186,888,639645.0,5367135.0,B00_04,test
80,Permanent water,1585,1357,644335.0,5353145.0,B07_06,train
80,Permanent water,1969,1022,640985.0,5349305.0,B09_05,train
80,Permanent water,968,1190,642665.0,5359315.0,B04_05,test
80,Permanent water,1729,1395,644715.0,5351705.0,B08_06,train
80,Permanent water,1829,1335,644115.0,5350705.0,B09_06,train
80,Permanent water,1350,1310,643865.0,5355495.0,B06_06,train
80,Permanent water,1346,1280,643565.0,5355535.0,B06_06,test
80,Permanent water,588,904,639805.0,5363115.0,B02_04,test
80,Permanent water,1351,1309,643855.0,5355485.0,B06_06,test
80,Permanent water,1311,1297,643735.0,5355885.0,B06_06,train
80,Permanent water,529,1192,642685.0,5363705.0,B02_05,test
80,Permanent water,1808,1331,644075.0,5350915.0,B09_06,train
80,Permanent water,519,1218,642945.0,5363805.0,B02_06,test
80,Permanent water,1531,1366,644425.0,5353685.0,B07_06,train
80,Permanent water,1790,1340,644165.0,5351095.0,B08_06,train
80,Permanent water,1339,1299,643755.0,5355605.0,B06_06,train
80,Permanent water,1320,1291,643675.0,5355795.0,B06_06,train
80,Permanent water,1963,1011,640875.0,5349365.0,B09_05,train
80,Permanent water,127,880,639565.0,5367725.0,B00_04,test
80,Permanent water,1726,594,636705.0,5351735.0,B08_02,test
80,Permanent water,423,1123,641995.0,5364765.0,B02_05,train
80,Permanent water,1958,1039,641155.0,5349415.0,B09_05,train
80,Permanent water,2019,1298,643745.0,5348805.0,B10_06,test
80,Permanent water,724,893,639695.0,5361755.0,B03_04,test
80,Permanent water,1847,543,636195.0,5350525.0,B09_02,train
80,Permanent water,1435,1333,644095.0,5354645.0,B07_06,test
80,Permanent water,1845,1336,644125.0,5350545.0,B09_06,train
80,Permanent water,1287,1284,643605.0,5356125.0,B06_06,train
80,Permanent water,865,1035,641115.0,5360345.0,B04_05,train
80,Permanent water,413,904,639805.0,5364865.0,B02_04,test
80,Permanent water,372,909,639855.0,5365275.0,B01_04,test
80,Permanent water,978,1194,642705.0,5359215.0,B04_05,train
80,Permanent water,1333,1303,643795.0,5355665.0,B06_06,train
80,Permanent water,1412,657,637335.0,5354875.0,B07_03,train
80,Permanent water,539,1185,642615.0,5363605.0,B02_05,test
80,Permanent water,1950,1025,641015.0,5349495.0,B09_05,train
80,Permanent water,1192,1283,643595.0,5357075.0,B05_06,train
80,Permanent water,1936,1346,644225.0,5349635.0,B09_06,test
80,Permanent water,1864,1345,644215.0,5350355.0,B09_06,test
80,Permanent water,1363,1308,643845.0,5355365.0,B06_06,test
80,Permanent water,1410,1309,643855.0,5354895.0,B07_06,train
80,Permanent water,1384,1298,643745.0,5355155.0,B06_06,train
80,Permanent water,1483,1376,644525.0,5354165.0,B07_06,train
80,Permanent water,812,1003,640795.0,5360875.0,B04_05,train
80,Permanent water,433,1119,641955.0,5364665.0,B02_05,train
80,Permanent water,2050,1295,643715.0,5348495.0,B10_06,test
80,Permanent water,390,928,640045.0,5365095.0,B01_04,train
80,Permanent water,1383,1299,643755.0,5355165.0,B06_06,test
80,Permanent water,2007,1296,643725.0,5348925.0,B10_06,train
80,Permanent water,1930,1032,641085.0,5349695.0,B09_05,test
80,Permanent water,1651,612,636885.0,5352485.0,B08_03,train
80,Permanent water,456,901,639775.0,5364435.0,B02_04,test
80,Permanent water,1746,1389,644655.0,5351535.0,B08_06,test
80,Permanent water,1609,620,636965.0,5352905.0,B08_03,train
80,Permanent water,1873,1067,641435.0,5350265.0,B09_05,test
80,Permanent water,469,899,639755.0,5364305.0,B02_04,train
80,Permanent water,1901,1353,644295.0,5349985.0,B09_06,train
80,Permanent water,2013,1296,643725.0,5348865.0,B10_06,train
80,Permanent water,1542,635,637115.0,5353575.0,B07_03,train
80,Permanent water,1684,621,636975.0,5352155.0,B08_03,test
80,Permanent water,1326,1294,643705.0,5355735.0,B06_06,test
80,Permanent water,1471,630,637065.0,5354285.0,B07_03,train
80,Permanent water,1554,1357,644335.0,5353455.0,B07_06,train
80,Permanent water,514,1191,642675.0,5363855.0,B02_05,train
80,Permanent water,842,1019,640955.0,5360575.0,B04_05,train
80,Permanent water,1463,1363,644395.0,5354365.0,B07_06,train
80,Permanent water,1970,1321,643975.0,5349295.0,B09_06,train
80,Permanent water,731,957,640335.0,5361685.0,B03_04,train
80,Permanent water,1921,1026,641025.0,5349785.0,B09_05,test
80,Permanent water,1562,1359,644355.0,5353375.0,B07_06,train
80,Permanent water,1372,1294,643705.0,5355275.0,B06_06,test
80,Permanent water,1372,674,637505.0,5355275.0,B06_03,test
80,Permanent water,1826,558,636345.0,5350735.0,B09_02,train
80,Permanent water,1732,590,636665.0,5351675.0,B08_02,train
80,Permanent water,1884,1352,644285.0,5350155.0,B09_06,train
80,Permanent water,1293,1266,643425.0,5356065.0,B06_06,test
80,Permanent water,1459,1362,644385.0,5354405.0,B07_06,train
80,Permanent water,2008,1295,643715.0,5348915.0,B10_06,train
80,Permanent water,431,1117,641935.0,5364685.0,B02_05,test
80,Permanent water,1363,1317,643935.0,5355365.0,B06_06,train
80,Permanent water,431,902,639785.0,5364685.0,B02_04,test
80,Permanent water,1896,1352,644285.0,5350035.0,B09_06,train
80,Permanent water,1682,1410,644865.0,5352175.0,B08_07,test
80,Permanent water,1383,357,634335.0,5355165.0,B06_01,test
80,Permanent water,1327,1307,643835.0,5355725.0,B06_06,test
80,Permanent water,941,1145,642215.0,5359585.0,B04_05,train
80,Permanent water,1169,1278,643545.0,5357305.0,B05_06,train
80,Permanent water,1309,1294,643705.0,5355905.0,B06_06,train
80,Permanent water,1327,1293,643695.0,5355725.0,B06_06,test
80,Permanent water,1909,1048,641245.0,5349905.0,B09_05,train
80,Permanent water,1949,1033,641095.0,5349505.0,B09_05,train
80,Permanent water,259,904,639805.0,5366405.0,B01_04,train
80,Permanent water,1043,1239,643155.0,5358565.0,B05_06,test
80,Permanent water,1502,631,637075.0,5353975.0,B07_03,train
80,Permanent water,807,997,640735.0,5360925.0,B04_04,train
80,Permanent water,1244,1275,643515.0,5356555.0,B06_06,train
80,Permanent water,1035,1234,643105.0,5358645.0,B05_06,train
80,Permanent water,1489,1372,644485.0,5354105.0,B07_06,train
80,Permanent water,138,878,639545.0,5367615.0,B00_04,train
80,Permanent water,1008,1221,642975.0,5358915.0,B05_06,train
80,Permanent water,266,904,639805.0,5366335.0,B01_04,test
80,Permanent water,362,908,639845.0,5365375.0,B01_04,test
80,Permanent water,973,1191,642675.0,5359265.0,B04_05,train
80,Permanent water,905,1083,641595.0,5359945.0,B04_05,train
80,Permanent water,883,1053,641295.0,5360165.0,B04_05,train
80,Permanent water,1672,1402,644785.0,5352275.0,B08_07,test
80,Permanent water,1918,1056,641325.0,5349815.0,B09_05,train
80,Permanent water,1931,1348,644245.0,5349685.0,B09_06,train
80,Permanent water,951,1161,642375.0,5359485.0,B04_05,test
80,Permanent water,1950,1335,644115.0,5349495.0,B09_06,train
80,Permanent water,433,1105,641815.0,5364665.0,B02_05,train
80,Permanent water,485,907,639835.0,5364145.0,B02_04,test
80,Permanent water,1532,1371,644475.0,5353675.0,B07_06,train
80,Permanent water,1929,1022,640985.0,5349705.0,B09_05,train
80,Permanent water,527,1170,642465.0,5363725.0,B02_05,train
80,Permanent water,1442,1349,644255.0,5354575.0,B07_06,train
80,Permanent water,1548,1360,644365.0,5353515.0,B07_06,train
80,Permanent water,1643,613,636895.0,5352565.0,B08_03,test
80,Permanent water,1398,666,637425.0,5355015.0,B06_03,train
80,Permanent water,1662,608,636845.0,5352375.0,B08_03,train
80,Permanent water,1958,1332,644085.0,5349415.0,B09_06,train
80,Permanent water,975,1194,642705.0,5359245.0,B04_05,train
80,Permanent water,576,902,639785.0,5363235.0,B02_04,test
80,Permanent water,1982,1306,643825.0,5349175.0,B09_06,train
80,Permanent water,538,1228,643045.0,5363615.0,B02_06,train
80,Permanent water,1749,1388,644645.0,5351505.0,B08_06,train
80,Permanent water,1752,587,636635.0,5351475.0,B08_02,train
80,Permanent water,332,908,639845.0,5365675.0,B01_04,test
80,Permanent water,1368,1323,643995.0,5355315.0,B06_06,test
80,Permanent water,1183,1280,643565.0,5357165.0,B05_06,train
80,Permanent water,1967,1010,640865.0,5349325.0,B09_05,train
80,Permanent water,1350,1317,643935.0,5355495.0,B06_06,test
80,Permanent water,858,1028,641045.0,5360415.0,B04_05,train
80,Permanent water,1456,633,637095.0,5354435.0,B07_03,train
80,Permanent water,1644,1377,644535.0,5352555.0,B08_06,train
80,Permanent water,414,903,639795.0,5364855.0,B02_04,train
80,Permanent water,1845,526,636025.0,5350545.0,B09_02,train
80,Permanent water,1591,627,637035.0,5353085.0,B07_03,test
80,Permanent water,2039,1294,643705.0,5348605.0,B10_06,test
80,Permanent water,1313,1303,643795.0,5355865.0,B06_06,train
80,Permanent water,1624,617,636935.0,5352755.0,B08_03,test
80,Permanent water,61,865,639415.0,5368385.0,B00_04,train
80,Permanent water,1306,1301,643775.0,5355935.0,B06_06,train
80,Permanent water,651,925,640015.0,5362485.0,B03_04,train
80,Permanent water,1826,1333,644095.0,5350735.0,B09_06,test
80,Permanent water,1238,1273,643495.0,5356615.0,B06_06,train
80,Permanent water,1502,1376,644525.0,5353975.0,B07_06,train
80,Permanent water,1323,1300,643765.0,5355765.0,B06_06,train
80,Permanent water,1638,1371,644475.0,5352615.0,B08_06,train
80,Permanent water,363,909,639855.0,5365365.0,B01_04,train
80,Permanent water,2003,1295,643715.0,5348965.0,B10_06,train
80,Permanent water,59,870,639465.0,5368405.0,B00_04,train
80,Permanent water,547,1217,642935.0,5363525.0,B02_06,test
80,Permanent water,545,900,639765.0,5363545.0,B02_04,train
80,Permanent water,1915,1040,641165.0,5349845.0,B09_05,train
80,Permanent water,1475,1374,644505.0,5354245.0,B07_06,test
80,Permanent water,1483,1373,644495.0,5354165.0,B07_06,test
80,Permanent water,1958,1014,640905.0,5349415.0,B09_05,train
80,Permanent water,530,1228,643045.0,5363695.0,B02_06,train
80,Permanent water,1623,1360,644365.0,5352765.0,B08_06,train
80,Permanent water,1345,1315,643915.0,5355545.0,B06_06,test
80,Permanent water,1947,1029,641055.0,5349525.0,B09_05,train
80,Permanent water,1706,1409,644855.0,5351935.0,B08_07,train
80,Permanent water,895,1065,641415.0,5360045.0,B04_05,train
80,Permanent water,994,824,639005.0,5359055.0,B04_04,train
80,Permanent water,441,1110,641865.0,5364585.0,B02_05,train
80,Permanent water,1307,1268,643445.0,5355925.0,B06_06,train
80,Permanent water,1957,1019,640955.0,5349425.0,B09_05,test
80,Permanent water,994,1207,642835.0,5359055.0,B04_06,train
80,Permanent water,1314,1266,643425.0,5355855.0,B06_06,train
80,Permanent water,519,1179,642555.0,5363805.0,B02_05,train
80,Permanent water,579,902,639785.0,5363205.0,B02_04,train
80,Permanent water,391,924,640005.0,5365085.0,B01_04,train
80,Permanent water,1946,1034,641105.0,5349535.0,B09_05,test
80,Permanent water,1680,603,636795.0,5352195.0,B08_03,test
80,Permanent water,1495,633,637095.0,5354045.0,B07_03,test
80,Permanent water,1956,1038,641145.0,5349435.0,B09_05,train
80,Permanent water,1390,670,637465.0,5355095.0,B06_03,train
80,Permanent water,1916,1022,640985.0,5349835.0,B09_05,test
80,Permanent water,1811,1332,644085.0,5350885.0,B09_06,train
80,Permanent water,1156,1276,643525.0,5357435.0,B05_06,train
80,Permanent water,807,999,640755.0,5360925.0,B04_04,train
80,Permanent water,1195,1279,643555.0,5357045.0,B05_06,train
80,Permanent water,1947,1339,644155.0,5349525.0,B09_06,train
80,Permanent water,1850,522,635985.0,5350495.0,B09_02,train
80,Permanent water,521,1179,642555.0,5363785.0,B02_05,test
80,Permanent water,874,1042,641185.0,5360255.0,B04_05,train
80,Permanent water,1021,1230,643065.0,5358785.0,B05_06,train
80,Permanent water,1674,1405,644815.0,5352255.0,B08_07,train
80,Permanent water,396,908,639845.0,5365035.0,B01_04,train
80,Permanent water,1112,1275,643515.0,5357875.0,B05_06,train
80,Permanent water,919,1108,641845.0,5359805.0,B04_05,test
80,Permanent water,537,1230,643065.0,5363625.0,B02_06,train
80,Permanent water,922,1033,641095.0,5359775.0,B04_05,train
80,Permanent water,338,908,639845.0,5365615.0,B01_04,train
80,Permanent water,1391,1302,643785.0,5355085.0,B06_06,train
80,Permanent water,758,974,640505.0,5361415.0,B03_04,train
80,Permanent water,994,825,639015.0,5359055.0,B04_04,train
80,Permanent water,1640,1375,644515.0,5352595.0,B08_06,test
80,Permanent water,859,1026,641025.0,5360405.0,B04_05,train
80,Permanent water,1323,1271,643475.0,5355765.0,B06_06,train
80,Permanent water,904,1082,641585.0,5359955.0,B04_05,train
80,Permanent water,1729,593,636695.0,5351705.0,B08_02,test
80,Permanent water,1734,1399,644755.0,5351655.0,B08_06,test
80,Permanent water,1700,599,636755.0,5351995.0,B08_02,train
80,Permanent water,87,871,639475.0,5368125.0,B00_04,test
80,Permanent water,1936,1031,641075.0,5349635.0,B09_05,train
80,Permanent water,1393,668,637445.0,5355065.0,B06_03,train
80,Permanent water,1351,1282,643585.0,5355485.0,B06_06,train
80,Permanent water,1394,669,637455.0,5355055.0,B06_03,train
80,Permanent water,1901,1356,644325.0,5349985.0,B09_06,train
80,Permanent water,1178,1281,643575.0,5357215.0,B05_06,train
80,Permanent water,1846,532,636085.0,5350535.0,B09_02,train
80,Permanent water,1314,1271,643475.0,5355855.0,B06_06,train
80,Permanent water,173,887,639635.0,5367265.0,B00_04,train
80,Permanent water,1390,360,634365.0,5355095.0,B06_01,train
80,Permanent water,703,945,640215.0,5361965.0,B03_04,test
